kind,path,classification,file_count,frontmatter_count,symlink
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-ios-apps/skills/swiftui-liquid-glass/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-ios-apps/skills/swiftui-performance-audit/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-ios-apps/skills/swiftui-ui-patterns/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-ios-apps/skills/swiftui-view-refactor/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-macos-apps/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/build-macos-apps/skills,cache/vendored,11,11,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-macos-apps/skills/appkit-interop/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-macos-apps/skills/build-run-debug/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-macos-apps/skills/liquid-glass/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-macos-apps/skills/packaging-notarization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-macos-apps/skills/signing-entitlements/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-macos-apps/skills/swiftpm-macos/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-macos-apps/skills/swiftui-patterns/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-macos-apps/skills/telemetry/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-macos-apps/skills/test-triage/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-macos-apps/skills/view-refactor/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-macos-apps/skills/window-management/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-apps/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/build-web-apps/skills,cache/vendored,6,6,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-apps/skills/frontend-app-builder/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-apps/skills/frontend-testing-debugging/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-apps/skills/react-best-practices/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-apps/skills/shadcn-best-practices/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-apps/skills/stripe-best-practices/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-apps/skills/supabase-best-practices/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills,cache/vendored,18,18,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/accessibility-and-inclusive-visualization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/canvas2d-data-visualization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/d3-data-visualization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/dashboards-and-real-time-visualization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/data-visualization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/gantt-chart-visualization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/geospatial-and-cartographic-visualization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/grammar-of-graphics-and-declarative-visualization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/node-link-and-diagram-layout/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/react-and-nextjs-data-visualization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/reports-pdfs-and-slide-automation/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/scrollytelling-and-parallax-data-visualization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/statistical-and-uncertainty-visualization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/testing-data-visualizations/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/threejs-data-visualization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/typescript-data-visualization-engineering/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/uml-and-software-architecture-visualization/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/build-web-data-visualization/skills/visualization-strategy-and-critique/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/canva/skills,cache/vendored,3,3,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/canva/skills/canva-branded-presentation/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/canva/skills/canva-resize-for-all-social-media/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/canva/skills/canva-translate-design/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/catalyst-by-zoho/skills,cache/vendored,1,1,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/catalyst-by-zoho/skills/catalyst-by-zoho/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/chronograph-gp/skills,cache/vendored,1,1,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/chronograph-gp/skills/chronograph-portfolio-company-one-pager/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/chronograph-lp/skills,cache/vendored,3,3,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/chronograph-lp/skills/chronograph-cashflow-forecast/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/chronograph-lp/skills/chronograph-gp-meeting-prep/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/chronograph-lp/skills/chronograph-portfolio-company-one-pager/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/circleci/skills,cache/vendored,4,4,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/circleci/skills/builds/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/circleci/skills/chunk/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/circleci/skills/cli/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/circleci/skills/config/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/cloudflare/skills,cache/vendored,9,9,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/cloudflare/skills/agents-sdk/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/cloudflare/skills/building-ai-agent-on-cloudflare/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/cloudflare/skills/building-mcp-server-on-cloudflare/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/cloudflare/skills/cloudflare/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/cloudflare/skills/durable-objects/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/cloudflare/skills/sandbox-sdk/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/cloudflare/skills/web-perf/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/cloudflare/skills/workers-best-practices/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/cloudflare/skills/wrangler/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/coderabbit/skills,cache/vendored,1,1,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/coderabbit/skills/coderabbit-review/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/codex-security/skills,cache/vendored,12,12,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/codex-security/skills/attack-path-analysis/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/codex-security/skills/deep-security-scan/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/codex-security/skills/finding-discovery/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/codex-security/skills/fix-finding/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/codex-security/skills/propose-security-hardening/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/codex-security/skills/security-diff-scan/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/codex-security/skills/security-scan/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/codex-security/skills/threat-model/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/codex-security/skills/track-findings/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/codex-security/skills/triage-finding/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/codex-security/skills/validation/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/codex-security/skills/vulnerability-writeup/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills,cache/vendored,21,21,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/build-model/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/bull-bear/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/capital-allocation/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/comp-sheet/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/comps/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/dcf/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/earnings-flash/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/earnings-prep/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/earnings-review/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/guidance-tracker/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/ib-deck/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/industry/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/inflection/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/initiate/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/precedent-transactions/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/research-note/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/setup/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/supply-chain/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/tearsheet/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/unit-economics/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/daloopa/skills/working-capital/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/datasite/skills,cache/vendored,8,8,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/datasite/skills/bulk-qa-answers/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/datasite/skills/document-quality-check/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/datasite/skills/gap-analysis/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/datasite/skills/irl-tracker/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/datasite/skills/launch-readiness-orchestrator/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/datasite/skills/risk-analysis-audit/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/datasite/skills/smart-file-renaming/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/datasite/skills/vdr-index-setup/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/deepnote/skills,cache/vendored,5,5,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/digitalocean/skills,cache/vendored,1,1,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/dnb-finance-analytics/skills,cache/vendored,1,1,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/dnb-finance-analytics/skills/fa-jobs-to-be-done/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills,cache/vendored,13,13,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills/building-native-ui/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills/codex-expo-run-actions/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills/expo-api-routes/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills/expo-cicd-workflows/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills/expo-deployment/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills/expo-dev-client/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills/expo-module/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills/expo-tailwind-setup/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills/expo-ui-jetpack-compose/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills/expo-ui-swift-ui/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills/native-data-fetching/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills/upgrading-expo/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/expo/skills/use-dom/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/figma/agents,cache/vendored,4,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/figma/skills,cache/vendored,12,12,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/game-studio/skills,cache/vendored,9,9,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/game-studio/skills/game-playtest/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/game-studio/skills/game-studio/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/game-studio/skills/game-ui-frontend/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/game-studio/skills/phaser-2d-game/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/game-studio/skills/react-three-fiber-game/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/game-studio/skills/sprite-pipeline/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/game-studio/skills/three-webgl-game/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/game-studio/skills/web-3d-asset-pipeline/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/game-studio/skills/web-game-foundations/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/github/skills,cache/vendored,4,4,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/github/skills/gh-address-comments/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/github/skills/gh-fix-ci/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/github/skills/github/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/github/skills/yeet/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/gmail/skills,cache/vendored,2,2,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/gmail/skills/gmail/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/gmail/skills/gmail-inbox-triage/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/google-calendar/skills,cache/vendored,5,5,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/google-calendar/skills/google-calendar/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/google-calendar/skills/google-calendar-daily-brief/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/google-calendar/skills/google-calendar-free-up-time/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/google-calendar/skills/google-calendar-group-scheduler/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/google-calendar/skills/google-calendar-meeting-prep/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/google-drive/skills,cache/vendored,5,5,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/google-drive/skills/google-docs/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/google-drive/skills/google-drive/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/google-drive/skills/google-drive-comments/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/google-drive/skills/google-sheets/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/google-drive/skills/google-slides/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/hex/skills,cache/vendored,1,1,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/heygen/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/heygen/skills,cache/vendored,2,2,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/heygen/skills/heygen-avatar/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/heygen/skills/heygen-video/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/hubspot/skills,cache/vendored,4,4,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hubspot/skills/hubspot/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hubspot/skills/hubspot-crm-data-hygiene/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hubspot/skills/hubspot-customer-prep/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hubspot/skills/hubspot-pipeline-health/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/hugging-face/skills,cache/vendored,11,11,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hugging-face/skills/cli/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hugging-face/skills/community-evals/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hugging-face/skills/datasets/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hugging-face/skills/gradio/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hugging-face/skills/jobs/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hugging-face/skills/llm-trainer/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hugging-face/skills/paper-publisher/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hugging-face/skills/papers/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hugging-face/skills/trackio/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hugging-face/skills/transformers.js/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hugging-face/skills/vision-trainer/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/hyperframes/skills,cache/vendored,5,5,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hyperframes/skills/gsap/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hyperframes/skills/hyperframes/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hyperframes/skills/hyperframes-cli/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hyperframes/skills/hyperframes-registry/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/hyperframes/skills/website-to-hyperframes/agents,cache/vendored,0,0,False
skill,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills,cache/vendored,50,50,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/alphafold-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/bgee-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/bindingdb-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/biobankjapan-phewas-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/biorxiv-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/biostudies-arrayexpress-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/cbioportal-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/cellxgene-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/chebi-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/chembl-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/civic-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/clinicaltrials-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/clinvar-variation-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/efo-ontology-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/encode-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/ensembl-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/epigraphdb-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/eqtl-catalogue-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/eva-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/finngen-phewas-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/genebass-gene-burden-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/gnomad-graphql-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/gtex-eqtl-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/gwas-catalog-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/hmdb-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/human-protein-atlas-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/ipd-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/locus-to-gene-mapper-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/metabolights-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/mgnify-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/ncbi-blast-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/ncbi-clinicaltables-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/ncbi-datasets-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/ncbi-entrez-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/ncbi-pmc-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/opentargets-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/pharmgkb-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/pride-skill/agents,cache/vendored,0,0,False
agent,/Users/steven/.codex/.tmp/plugins/plugins/life-science-research/skills/proteomexchange-skill/agents,cache/vendored,0,0,False
